tool_type,diameter_mm,flutes,operation,material,status,refusal_text,rpm,feed_mm_min,plunge_mm_min,stepover_mm,depth_per_pass_mm,r_axial_depth_mm,r_radial_width_mm,r_chip_load_mm,force_n,power_kw,chipload_bounds_min_mm,chipload_bounds_max_mm,support_arm,support_detail,lut_observation_id,lut_row_pass_role,lut_is_extrapolated,lut_evidence_grade,lut_row_kind,lut_source_id,chipload_source,vendor_source,diagnostic_ids,diagnostic_severities,feeds_warnings,suggest_warnings,cap_family,cap_role,cap_factor,cap_mm
EndMill,3.1750,2,Waterline,hardwood,ok,,21000.0000,954.0000,371.0000,,0.6370,1.0000,0.3175,0.0227,5.9811,,0.0170,0.0284,VendorBacked,,amana-flat-hardwood-contour-3175-2f,Finish,false,C,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-contour-3175-2f"" }",amana-flat-hardwood-contour-3175-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;CutGeometryFieldNotHeld,Contour,SemiFinish,,
EndMill,3.1750,2,Waterline,mdf,ok,,8973.0000,3999.0000,373.0000,,0.6370,1.0000,0.3175,0.2229,10.7170,,0.2026,0.2431,VendorBacked,,onsrud-mdf-60-100mw-1_8-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_8-finish"" }",onsrud-mdf-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,SemiFinish,,
EndMill,3.1750,2,Waterline,plywood_hardwood,ok,,8000.0000,4000.0000,360.0000,,0.6370,1.0000,0.3175,0.3161,5.4721,,0.2918,0.3405,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_8-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_8-finish"" }",onsrud-plywood-hardwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,SemiFinish,,
EndMill,3.1750,2,Pencil,softwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
EndMill,3.1750,2,Pencil,hardwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
EndMill,3.1750,2,Pencil,mdf,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
EndMill,3.1750,2,Pencil,plywood_hardwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
EndMill,3.1750,2,Scallop,softwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,Scallop,hardwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,Scallop,mdf,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,Scallop,plywood_hardwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,UnifiedFinish,softwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,UnifiedFinish,hardwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,UnifiedFinish,mdf,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,UnifiedFinish,plywood_hardwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,SteepShallow,softwood,ok,,8000.0000,4000.0000,529.0000,0.1590,,1.0000,0.1588,0.2782,5.6791,,0.2551,0.3014,VendorBacked,,onsrud-softwood-60-100mw-1_8-finish,Finish,false,B,Exact,onsrud_soft_wood_cutting_data,"VendorLut { observation_id: ""onsrud-softwood-60-100mw-1_8-finish"" }",onsrud-softwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
EndMill,3.1750,2,SteepShallow,hardwood,ok,,21000.0000,954.0000,371.0000,0.1590,,1.0000,0.1588,0.0227,5.7948,,0.0170,0.0284,VendorBacked,,amana-flat-hardwood-contour-3175-2f,Finish,false,C,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-contour-3175-2f"" }",amana-flat-hardwood-contour-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Contour,Finish,,
EndMill,3.1750,2,SteepShallow,mdf,ok,,8973.0000,3999.0000,373.0000,0.1590,,1.0000,0.1588,0.2229,9.0826,,0.2026,0.2431,VendorBacked,,onsrud-mdf-60-100mw-1_8-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_8-finish"" }",onsrud-mdf-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling,Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
EndMill,3.1750,2,SteepShallow,plywood_hardwood,ok,,8000.0000,4000.0000,360.0000,0.1590,,1.0000,0.1588,0.3161,4.5123,,0.2918,0.3405,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_8-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_8-finish"" }",onsrud-plywood-hardwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
EndMill,3.1750,2,RampFinish,softwood,ok,,20051.0000,1947.0000,529.0000,,0.5000,0.5000,0.0952,0.0486,1.5319,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RampFinish,hardwood,ok,,20051.0000,1248.0000,371.0000,,0.5000,0.5000,0.0952,0.0311,2.9152,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RampFinish,mdf,ok,,17043.0000,1219.0000,373.0000,,0.5000,0.5000,0.0952,0.0358,2.6434,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RampFinish,plywood_hardwood,ok,,18046.0000,1235.0000,360.0000,,0.5000,0.5000,0.0952,0.0342,1.0895,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,SpiralFinish,softwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,SpiralFinish,hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,SpiralFinish,mdf,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,SpiralFinish,plywood_hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a flat end mill.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
EndMill,3.1750,2,RadialFinish,softwood,ok,,20051.0000,1947.0000,529.0000,,,0.3175,0.0952,0.0486,0.9727,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RadialFinish,hardwood,ok,,20051.0000,1248.0000,371.0000,,,0.3175,0.0952,0.0311,1.8512,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RadialFinish,mdf,ok,,17043.0000,1219.0000,373.0000,,,0.3175,0.0952,0.0358,1.6785,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,RadialFinish,plywood_hardwood,ok,,18046.0000,1235.0000,360.0000,,,0.3175,0.0952,0.0342,0.6919,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,HorizontalFinish,softwood,ok,,20051.0000,1947.0000,529.0000,0.0950,,0.3175,0.0952,0.0486,0.9727,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,HorizontalFinish,hardwood,ok,,20051.0000,1248.0000,371.0000,0.0950,,0.3175,0.0952,0.0311,1.8512,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,HorizontalFinish,mdf,ok,,17043.0000,1219.0000,373.0000,0.0950,,0.3175,0.0952,0.0358,1.6785,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,HorizontalFinish,plywood_hardwood,ok,,18046.0000,1235.0000,360.0000,0.0950,,0.3175,0.0952,0.0342,0.6919,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
EndMill,3.1750,2,ProjectCurve,softwood,ok,,8000.0000,4000.0000,529.0000,,,0.1905,0.0635,0.2782,0.8755,,0.2551,0.3014,VendorBacked,,onsrud-softwood-60-100mw-1_8-finish,Finish,false,B,Exact,onsrud_soft_wood_cutting_data,"VendorLut { observation_id: ""onsrud-softwood-60-100mw-1_8-finish"" }",onsrud-softwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Trace,Finish,,
EndMill,3.1750,2,ProjectCurve,hardwood,ok,,21000.0000,954.0000,371.0000,,,0.1905,0.0635,0.0227,1.0702,,0.0170,0.0284,VendorBacked,,amana-flat-hardwood-contour-3175-2f,Finish,false,C,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-contour-3175-2f"" }",amana-flat-hardwood-contour-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Trace,Finish,,
EndMill,3.1750,2,ProjectCurve,mdf,ok,,8973.0000,3999.0000,373.0000,,,0.1905,0.0635,0.2229,1.4345,,0.2026,0.2431,VendorBacked,,onsrud-mdf-60-100mw-1_8-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_8-finish"" }",onsrud-mdf-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling,Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Trace,Finish,,
EndMill,3.1750,2,ProjectCurve,plywood_hardwood,ok,,8000.0000,4000.0000,360.0000,,,0.1905,0.0635,0.3161,0.6859,,0.2918,0.3405,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_8-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_8-finish"" }",onsrud-plywood-hardwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Trace,Finish,,
EndMill,3.1750,2,AlignmentPinDrill,softwood,refused,"Suggest has no basis for Pin Drill with a flat end mill in softwood: No published wood figure exists for a plunge drill with a flat end mill, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
EndMill,3.1750,2,AlignmentPinDrill,hardwood,refused,"Suggest has no basis for Pin Drill with a flat end mill in hardwood: No published wood figure exists for a plunge drill with a flat end mill, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
EndMill,3.1750,2,AlignmentPinDrill,mdf,refused,"Suggest has no basis for Pin Drill with a flat end mill in MDF: No published wood figure exists for a plunge drill with a flat end mill, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
EndMill,3.1750,2,AlignmentPinDrill,plywood_hardwood,refused,"Suggest has no basis for Pin Drill with a flat end mill in hardwood plywood: No published wood figure exists for a plunge drill with a flat end mill, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
EndMill,6.0000,2,Face,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.6667,4.2000,2.1000,0.2032,31.4629,0.0075,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Face,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.6667,4.2000,2.1000,0.1270,47.6761,0.0194,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Face,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.6667,4.2000,2.1000,0.1524,47.1978,0.0156,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Face,plywood_hardwood,ok,,17251.0000,3999.0000,682.0000,1.6270,0.6667,4.2000,2.1000,0.1159,16.8376,0.0076,,,VendorBacked,,amana-flat-plywood-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-plywood-hardwood-pocket-6000-2f-spektra"" }",amana-flat-plywood-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Pocket,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.8333,4.2000,2.1000,0.2032,31.4629,0.0093,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Pocket,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.8333,4.2000,2.1000,0.1270,47.6761,0.0243,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Pocket,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.8333,4.2000,2.1000,0.1524,47.1978,0.0195,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
EndMill,6.0000,2,Pocket,plywood_hardwood,ok,,17251.0000,3999.0000,682.0000,1.6270,0.8333,4.2000,2.1000,0.1159,16.8376,0.0095,,,VendorBacked,,amana-flat-plywood-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-plywood-hardwood-pocket-6000-2f-spektra"" }",amana-flat-plywood-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
